Year,Fuel Type,State,Number of Vehicles,Fuel Consumed,Weight Class,Vehicle Type,Engine Configuration,Fleet Estimates,ST
2011,Liquefied Natural Gas (LNG),Pennsylvania,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,PA
2011,Liquefied Natural Gas (LNG),Rhode Island,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,RI
2011,Liquefied Natural Gas (LNG),South Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SC
2011,Liquefied Natural Gas (LNG),South Dakota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SD
2011,Liquefied Natural Gas (LNG),Tennessee,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TN
2011,Liquefied Natural Gas (LNG),Texas,13,238,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2011,Liquefied Natural Gas (LNG),Texas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TX
2011,Liquefied Natural Gas (LNG),Texas,177,2478,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2011,Liquefied Natural Gas (LNG),Utah,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,UT
2011,Liquefied Natural Gas (LNG),Vermont,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VT
2011,Liquefied Natural Gas (LNG),Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VA
2011,Liquefied Natural Gas (LNG),Washington,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WA
2011,Liquefied Natural Gas (LNG),West Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WV
2011,Liquefied Natural Gas (LNG),Wisconsin,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WI
2011,Liquefied Natural Gas (LNG),Wyoming,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WY
2010,Liquefied Natural Gas (LNG),Arizona,7,0,Heavy Duty,Buses,Non-dedicated,Federal Agencies,AZ
2010,Liquefied Natural Gas (LNG),Arizona,0,0,Heavy Duty,Buses,Non-dedicated,Federal Agencies,AZ
2010,Liquefied Natural Gas (LNG),California,327,4578,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2010,Liquefied Natural Gas (LNG),California,95,285,Heavy Duty,Trucks,Dedicated,Natural Gas Providers,CA
2010,Liquefied Natural Gas (LNG),California,5,18,Heavy Duty,Trucks,Dedicated,Electricity Providers,CA
2010,Liquefied Natural Gas (LNG),Georgia,13,10,Heavy Duty,Buses,Non-dedicated,State Agencies,GA
2010,Liquefied Natural Gas (LNG),Minnesota,8,16,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,MN
2010,Liquefied Natural Gas (LNG),Texas,14,257,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2010,Liquefied Natural Gas (LNG),Texas,180,2520,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2009,Liquefied Natural Gas (LNG),Alabama,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AL
2009,Liquefied Natural Gas (LNG),Alaska,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AK
2009,Liquefied Natural Gas (LNG),Arizona,7,1,Heavy Duty,Buses,Non-dedicated,Federal Agencies,AZ
2009,Liquefied Natural Gas (LNG),Arizona,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AZ
2009,Liquefied Natural Gas (LNG),Arkansas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AR
2009,Liquefied Natural Gas (LNG),California,327,4578,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2009,Liquefied Natural Gas (LNG),California,77,231,Heavy Duty,Trucks,Dedicated,Natural Gas Providers,CA
2009,Liquefied Natural Gas (LNG),California,6,21,Heavy Duty,Trucks,Dedicated,Electricity Providers,CA
2009,Liquefied Natural Gas (LNG),California,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CA
2009,Liquefied Natural Gas (LNG),Colorado,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CO
2009,Liquefied Natural Gas (LNG),Connecticut,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CT
2009,Liquefied Natural Gas (LNG),Delaware,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,DE
2009,Liquefied Natural Gas (LNG),District of Columbia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,DC
2009,Liquefied Natural Gas (LNG),Florida,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,FL
2009,Liquefied Natural Gas (LNG),Georgia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,GA
2009,Liquefied Natural Gas (LNG),Hawaii,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,HI
2009,Liquefied Natural Gas (LNG),Idaho,6,24,Heavy Duty,Buses,Non-dedicated,Federal Agencies,ID
2009,Liquefied Natural Gas (LNG),Idaho,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ID
2009,Liquefied Natural Gas (LNG),Idaho,7,9,Light Duty,Pickups,Non-dedicated,Federal Agencies,ID
2009,Liquefied Natural Gas (LNG),Illinois,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IL
2009,Liquefied Natural Gas (LNG),Indiana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IN
2009,Liquefied Natural Gas (LNG),Iowa,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IA
2009,Liquefied Natural Gas (LNG),Kansas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,KS
2009,Liquefied Natural Gas (LNG),Kentucky,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,KY
2009,Liquefied Natural Gas (LNG),Louisiana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,LA
2009,Liquefied Natural Gas (LNG),Maine,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ME
2009,Liquefied Natural Gas (LNG),Maryland,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MD
2009,Liquefied Natural Gas (LNG),Massachusetts,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MA
2009,Liquefied Natural Gas (LNG),Michigan,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MI
2009,Liquefied Natural Gas (LNG),Minnesota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MN
2009,Liquefied Natural Gas (LNG),Minnesota,8,16,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,MN
2009,Liquefied Natural Gas (LNG),Mississippi,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MS
2009,Liquefied Natural Gas (LNG),Missouri,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MO
2009,Liquefied Natural Gas (LNG),Montana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MT
2009,Liquefied Natural Gas (LNG),Nebraska,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NE
2009,Liquefied Natural Gas (LNG),Nevada,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NV
2009,Liquefied Natural Gas (LNG),New Hampshire,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NH
2009,Liquefied Natural Gas (LNG),New Jersey,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NJ
2009,Liquefied Natural Gas (LNG),New Mexico,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NM
2009,Liquefied Natural Gas (LNG),New York,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NY
2009,Liquefied Natural Gas (LNG),North Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NC
2009,Liquefied Natural Gas (LNG),North Dakota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ND
2009,Liquefied Natural Gas (LNG),Ohio,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OH
2009,Liquefied Natural Gas (LNG),Oklahoma,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OK
2009,Liquefied Natural Gas (LNG),Oregon,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OR
2009,Liquefied Natural Gas (LNG),Pennsylvania,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,PA
2009,Liquefied Natural Gas (LNG),Rhode Island,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,RI
2009,Liquefied Natural Gas (LNG),South Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SC
2009,Liquefied Natural Gas (LNG),South Carolina,1,4,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,SC
2009,Liquefied Natural Gas (LNG),South Dakota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SD
2009,Liquefied Natural Gas (LNG),Tennessee,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TN
2009,Liquefied Natural Gas (LNG),Texas,14,257,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2009,Liquefied Natural Gas (LNG),Texas,182,2548,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2009,Liquefied Natural Gas (LNG),Texas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TX
2009,Liquefied Natural Gas (LNG),Utah,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,UT
2009,Liquefied Natural Gas (LNG),Vermont,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VT
2009,Liquefied Natural Gas (LNG),Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VA
2009,Liquefied Natural Gas (LNG),Washington,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WA
2009,Liquefied Natural Gas (LNG),West Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WV
2009,Liquefied Natural Gas (LNG),Wisconsin,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WI
2009,Liquefied Natural Gas (LNG),Wyoming,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WY
2008,Liquefied Natural Gas (LNG),Arizona,58,812,Heavy Duty,Buses,Dedicated,Transit Agencies,AZ
2008,Liquefied Natural Gas (LNG),Arizona,7,29,Heavy Duty,Buses,Non-dedicated,Federal Agencies,AZ
2008,Liquefied Natural Gas (LNG),California,327,4578,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2008,Liquefied Natural Gas (LNG),California,67,201,Heavy Duty,Trucks,Dedicated,Natural Gas Providers,CA
2008,Liquefied Natural Gas (LNG),California,11,39,Heavy Duty,Trucks,Dedicated,Electricity Providers,CA
2008,Liquefied Natural Gas (LNG),California,2,2,Medium Duty,Trucks,Dedicated,Natural Gas Providers,CA
2008,Liquefied Natural Gas (LNG),Idaho,7,16,Heavy Duty,Buses,Non-dedicated,Federal Agencies,ID
2008,Liquefied Natural Gas (LNG),Idaho,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ID
2008,Liquefied Natural Gas (LNG),Idaho,1,1,Light Duty,SUVs,Non-dedicated,Federal Agencies,ID
2008,Liquefied Natural Gas (LNG),Idaho,18,14,Light Duty,Pickups,Non-dedicated,Federal Agencies,ID
2008,Liquefied Natural Gas (LNG),Iowa,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IA
2008,Liquefied Natural Gas (LNG),Minnesota,6,12,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,MN
2008,Liquefied Natural Gas (LNG),Oregon,1,1,Medium Duty,Trucks,Dedicated,Electricity Providers,OR
2008,Liquefied Natural Gas (LNG),Texas,22,403,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2008,Liquefied Natural Gas (LNG),Texas,1,1,Light Duty,Trucks,Dedicated,Natural Gas Providers,TX
2008,Liquefied Natural Gas (LNG),Texas,183,2562,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2007,Liquefied Natural Gas (LNG),Arizona,59,826,Heavy Duty,Buses,Dedicated,Transit Agencies,AZ
2007,Liquefied Natural Gas (LNG),Arizona,7,35,Heavy Duty,Buses,Non-dedicated,Federal Agencies,AZ
2007,Liquefied Natural Gas (LNG),California,331,4634,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2007,Liquefied Natural Gas (LNG),California,1,1,Medium Duty,Trucks,Dedicated,Natural Gas Providers,CA
2007,Liquefied Natural Gas (LNG),California,58,174,Heavy Duty,Trucks,Dedicated,Natural Gas Providers,CA
2007,Liquefied Natural Gas (LNG),Florida,6,5,Light Duty,Pickups,Non-dedicated,State Agencies,FL
2007,Liquefied Natural Gas (LNG),Georgia,5,2,Light Duty,Pickups,Non-dedicated,Electricity Providers,GA
2007,Liquefied Natural Gas (LNG),Idaho,7,35,Heavy Duty,Buses,Non-dedicated,Federal Agencies,ID
2007,Liquefied Natural Gas (LNG),Idaho,1,0,Light Duty,SUVs,Non-dedicated,Federal Agencies,ID
2007,Liquefied Natural Gas (LNG),Idaho,18,3,Light Duty,Pickups,Non-dedicated,Federal Agencies,ID
2007,Liquefied Natural Gas (LNG),Minnesota,4,8,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,MN
2007,Liquefied Natural Gas (LNG),Oklahoma,2,7,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,OK
2007,Liquefied Natural Gas (LNG),Oregon,1,1,Medium Duty,Trucks,Dedicated,Electricity Providers,OR
2007,Liquefied Natural Gas (LNG),Texas,31,568,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2007,Liquefied Natural Gas (LNG),Texas,1,1,Light Duty,Trucks,Dedicated,Natural Gas Providers,TX
2007,Liquefied Natural Gas (LNG),Texas,183,2562,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2007,Liquefied Natural Gas (LNG),Virginia,1,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,VA
2007,Liquefied Natural Gas (LNG),Washington,1,5,Heavy Duty,Buses,Non-dedicated,Federal Agencies,WA
2006,Liquefied Natural Gas (LNG),Arizona,7,46,Heavy Duty,Buses,Non-dedicated,Federal Agencies,AZ
2006,Liquefied Natural Gas (LNG),Arizona,519,6920,Heavy Duty,Buses,Dedicated,Transit Agencies,AZ
2006,Liquefied Natural Gas (LNG),California,334,4453,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2006,Liquefied Natural Gas (LNG),California,52,156,Heavy Duty,Trucks,Dedicated,Natural Gas Providers,CA
2006,Liquefied Natural Gas (LNG),Colorado,1,1,Heavy Duty,Trucks,Non-dedicated,Federal Agencies,CO
2006,Liquefied Natural Gas (LNG),Georgia,6,1,Light Duty,Pickups,Non-dedicated,Electricity Providers,GA
2006,Liquefied Natural Gas (LNG),Idaho,7,46,Heavy Duty,Buses,Non-dedicated,Federal Agencies,ID
2006,Liquefied Natural Gas (LNG),Idaho,3,1,Light Duty,SUVs,Non-dedicated,Federal Agencies,ID
2006,Liquefied Natural Gas (LNG),Idaho,34,8,Light Duty,Pickups,Non-dedicated,Federal Agencies,ID
2006,Liquefied Natural Gas (LNG),Maryland,11,7,Heavy Duty,Trucks,Non-dedicated,Federal Agencies,MD
2006,Liquefied Natural Gas (LNG),Minnesota,6,12,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,MN
2006,Liquefied Natural Gas (LNG),Oklahoma,3,1,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,OK
2006,Liquefied Natural Gas (LNG),Oregon,1,1,Medium Duty,Trucks,Dedicated,Electricity Providers,OR
2006,Liquefied Natural Gas (LNG),Pennsylvania,9,18,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,PA
2006,Liquefied Natural Gas (LNG),Texas,34,487,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2006,Liquefied Natural Gas (LNG),Texas,1,1,Light Duty,Trucks,Dedicated,Natural Gas Providers,TX
2006,Liquefied Natural Gas (LNG),Texas,210,2800,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2006,Liquefied Natural Gas (LNG),Washington,1,7,Heavy Duty,Buses,Non-dedicated,Federal Agencies,WA
2005,Liquefied Natural Gas (LNG),Arizona,1,1,Medium Duty,Trucks,Non-dedicated,State Agencies,AZ
2005,Liquefied Natural Gas (LNG),Arizona,7,46,Heavy Duty,Buses,Non-dedicated,Federal Agencies,AZ
2005,Liquefied Natural Gas (LNG),Arizona,519,6574,Heavy Duty,Buses,Dedicated,Transit Agencies,AZ
2005,Liquefied Natural Gas (LNG),California,52,156,Heavy Duty,Trucks,Dedicated,Natural Gas Providers,CA
2005,Liquefied Natural Gas (LNG),California,324,4104,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2005,Liquefied Natural Gas (LNG),Florida,1,0,Light Duty,SUVs,Non-dedicated,State Agencies,FL
2005,Liquefied Natural Gas (LNG),Georgia,6,3,Light Duty,Pickups,Non-dedicated,Electricity Providers,GA
2005,Liquefied Natural Gas (LNG),Idaho,7,46,Heavy Duty,Buses,Non-dedicated,Federal Agencies,ID
2005,Liquefied Natural Gas (LNG),Idaho,3,1,Light Duty,SUVs,Non-dedicated,Federal Agencies,ID
2005,Liquefied Natural Gas (LNG),Idaho,34,7,Light Duty,Pickups,Non-dedicated,Federal Agencies,ID
2005,Liquefied Natural Gas (LNG),Minnesota,4,14,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,MN
2005,Liquefied Natural Gas (LNG),Oklahoma,4,2,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,OK
2005,Liquefied Natural Gas (LNG),Oklahoma,0,0,Light Duty,Trucks,Non-dedicated,Propane Fuel Providers,OK
2005,Liquefied Natural Gas (LNG),Oregon,1,3,Heavy Duty,Trucks,Dedicated,Natural Gas Providers,OR
2005,Liquefied Natural Gas (LNG),Oregon,1,1,Medium Duty,Trucks,Dedicated,Electricity Providers,OR
2005,Liquefied Natural Gas (LNG),Texas,1,2,Heavy Duty,Trucks,Non-dedicated,State Agencies,TX
2005,Liquefied Natural Gas (LNG),Texas,1,0,Light Duty,Pickups,Dedicated,Transit Agencies,TX
2005,Liquefied Natural Gas (LNG),Texas,212,2685,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2005,Liquefied Natural Gas (LNG),Texas,35,443,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2005,Liquefied Natural Gas (LNG),Washington,2,2,Light Duty,Pickups,Dedicated,Natural Gas Providers,WA
2004,Liquefied Natural Gas (LNG),Arizona,7,46,Heavy Duty,Buses,Non-dedicated,Federal Agencies,AZ
2004,Liquefied Natural Gas (LNG),Arizona,526,6663,Heavy Duty,Buses,Dedicated,Transit Agencies,AZ
2004,Liquefied Natural Gas (LNG),Arizona,1,1,Medium Duty,Trucks,Non-dedicated,State Agencies,AZ
2004,Liquefied Natural Gas (LNG),California,0,0,Light Duty,Pickups,Non-dedicated,State Agencies,CA
2004,Liquefied Natural Gas (LNG),California,52,104,Heavy Duty,Trucks,Dedicated,Natural Gas Providers,CA
2004,Liquefied Natural Gas (LNG),California,272,3445,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2004,Liquefied Natural Gas (LNG),California,0,0,Medium Duty,Pickups,Non-dedicated,State Agencies,CA
2004,Liquefied Natural Gas (LNG),Florida,1,0,Light Duty,SUVs,Non-dedicated,State Agencies,FL
2004,Liquefied Natural Gas (LNG),Georgia,6,3,Light Duty,Pickups,Non-dedicated,Electricity Providers,GA
2004,Liquefied Natural Gas (LNG),Hawaii,0,0,Light Duty,Automobiles (Midsize),Dedicated,Propane Fuel Providers,HI
2004,Liquefied Natural Gas (LNG),Idaho,7,46,Heavy Duty,Buses,Non-dedicated,Federal Agencies,ID
2004,Liquefied Natural Gas (LNG),Idaho,37,8,Light Duty,Pickups,Non-dedicated,Federal Agencies,ID
2004,Liquefied Natural Gas (LNG),Oregon,1,1,Medium Duty,Trucks,Dedicated,Electricity Providers,OR
2004,Liquefied Natural Gas (LNG),Texas,35,408,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2004,Liquefied Natural Gas (LNG),Texas,1,0,Light Duty,Pickups,Dedicated,Transit Agencies,TX
2004,Liquefied Natural Gas (LNG),Texas,214,2711,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2004,Liquefied Natural Gas (LNG),Utah,1,0,Light Duty,Pickups,Non-dedicated,Electricity Providers,UT
2004,Liquefied Natural Gas (LNG),Virginia,3,6,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,VA
2004,Liquefied Natural Gas (LNG),West Virginia,2,4,Heavy Duty,Trucks,Dedicated,Propane Fuel Providers,WV
