Year,Fuel Type,State,Number of Vehicles,Fuel Consumed,Weight Class,Vehicle Type,Engine Configuration,Fleet Estimates,ST
2011,"Ethanol, 85 percent (E85)",Montana,97,13,Medium Duty,Pickups,Non-dedicated,Federal Agencies,MT
2011,"Ethanol, 85 percent (E85)",Montana,155,1,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,MT
2011,"Ethanol, 85 percent (E85)",Montana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MT
2011,"Ethanol, 85 percent (E85)",Montana,370,8,Light Duty,SUVs,Non-dedicated,Federal Agencies,MT
2011,"Ethanol, 85 percent (E85)",Montana,493,6,Light Duty,Pickups,Non-dedicated,Federal Agencies,MT
2011,"Ethanol, 85 percent (E85)",Montana,67,1,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,MT
2011,"Ethanol, 85 percent (E85)",Montana,22,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,MT
2011,"Ethanol, 85 percent (E85)",Montana,50,1,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,MT
2011,"Ethanol, 85 percent (E85)",Montana,7,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,MT
2011,"Ethanol, 85 percent (E85)",Montana,30,0,Light Duty,Pickups,Non-dedicated,State Agencies,MT
2011,"Ethanol, 85 percent (E85)",Nebraska,182,14,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,1,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,22,10,Medium Duty,Pickups,Non-dedicated,Electricity Providers,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,8,2,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,1,0,Light Duty,SUVs,Non-dedicated,Electricity Providers,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,16,5,Light Duty,Pickups,Non-dedicated,Electricity Providers,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,7,2,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,16,4,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,46,15,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,10,3,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,12,3,Medium Duty,Trucks,Non-dedicated,Federal Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,302,9,Medium Duty,Pickups,Non-dedicated,Federal Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,245,16,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,122,4,Light Duty,SUVs,Non-dedicated,Federal Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,129,5,Light Duty,Pickups,Non-dedicated,Federal Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,107,5,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,6,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,190,9,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,146,9,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,10,1,Light Duty,SUVs,Non-dedicated,State Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,493,13,Light Duty,Pickups,Non-dedicated,State Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nebraska,220,18,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,NE
2011,"Ethanol, 85 percent (E85)",Nevada,79,4,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,5,1,Light Duty,Automobiles (Compact),Non-dedicated,Natural Gas Providers,NV
2011,"Ethanol, 85 percent (E85)",Nevada,22,5,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,NV
2011,"Ethanol, 85 percent (E85)",Nevada,24,4,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,NV
2011,"Ethanol, 85 percent (E85)",Nevada,73,12,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,NV
2011,"Ethanol, 85 percent (E85)",Nevada,60,14,Medium Duty,Trucks,Non-dedicated,Federal Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,65,2,Medium Duty,Pickups,Non-dedicated,Federal Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,465,35,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,283,28,Light Duty,SUVs,Non-dedicated,Federal Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,761,65,Light Duty,Pickups,Non-dedicated,Federal Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,177,29,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,10,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,186,23,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,52,3,Light Duty,Vans (Minivans),Non-dedicated,Transit Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,2,0,Light Duty,Trucks,Non-dedicated,Transit Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,6,0,Light Duty,SUVs,Non-dedicated,Transit Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,4,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Transit Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,83,7,Heavy Duty,Buses,Non-dedicated,Transit Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,21,0,Medium Duty,Pickups,Non-dedicated,State Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,7,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,6,2,Light Duty,Trucks,Non-dedicated,State Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,11,0,Light Duty,SUVs,Non-dedicated,State Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,10,0,Light Duty,Pickups,Non-dedicated,State Agencies,NV
2011,"Ethanol, 85 percent (E85)",Nevada,82,2,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,NV
2011,"Ethanol, 85 percent (E85)",New Hampshire,67,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,2,0,Medium Duty,Trucks,Non-dedicated,Federal Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,4,0,Medium Duty,Pickups,Non-dedicated,Federal Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,146,1,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,31,1,Light Duty,SUVs,Non-dedicated,Federal Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,46,0,Light Duty,Pickups,Non-dedicated,Federal Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,31,2,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,2,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,15,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,30,0,Medium Duty,Pickups,Non-dedicated,State Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,4,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,35,0,Light Duty,SUVs,Non-dedicated,State Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,1,0,Light Duty,Automobiles (Subcompact),Non-dedicated,State Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,32,0,Light Duty,Pickups,Non-dedicated,State Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Hampshire,17,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,NH
2011,"Ethanol, 85 percent (E85)",New Jersey,1071,2,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,3,0,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,33,4,Light Duty,Pickups,Non-dedicated,Electricity Providers,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,48,12,Medium Duty,Trucks,Non-dedicated,Federal Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,20,3,Medium Duty,Pickups,Non-dedicated,Federal Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,928,15,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,255,14,Light Duty,SUVs,Non-dedicated,Federal Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,1216,13,Light Duty,Pickups,Non-dedicated,Federal Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,450,18,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,46,3,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,324,6,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,1,0,Medium Duty,Trucks,Non-dedicated,State Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,1792,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,7,0,Light Duty,Trucks,Non-dedicated,State Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,345,0,Light Duty,SUVs,Non-dedicated,State Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,143,0,Light Duty,Pickups,Non-dedicated,State Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Jersey,717,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,NJ
2011,"Ethanol, 85 percent (E85)",New Mexico,16,2,Light Duty,SUVs,Non-dedicated,Electricity Providers,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,2,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,64,14,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,6,1,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,203,33,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,2,0,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,18,3,Light Duty,Automobiles (Fullsize),Non-dedicated,Natural Gas Providers,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,70,9,Light Duty,Pickups,Non-dedicated,Electricity Providers,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,66,11,Medium Duty,Trucks,Non-dedicated,Federal Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,129,26,Medium Duty,Pickups,Non-dedicated,Federal Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,548,49,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,1235,64,Light Duty,SUVs,Non-dedicated,Federal Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,1036,55,Light Duty,Pickups,Non-dedicated,Federal Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,211,7,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,124,5,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,181,11,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,19,0,Medium Duty,Pickups,Non-dedicated,State Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,165,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,294,6,Light Duty,SUVs,Non-dedicated,State Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,393,1,Light Duty,Pickups,Non-dedicated,State Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,850,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,NM
2011,"Ethanol, 85 percent (E85)",New Mexico,265,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,NM
2011,"Ethanol, 85 percent (E85)",New York,13,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,2,0,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,NY
2011,"Ethanol, 85 percent (E85)",New York,7,1,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,NY
2011,"Ethanol, 85 percent (E85)",New York,120,15,Light Duty,SUVs,Non-dedicated,Electricity Providers,NY
2011,"Ethanol, 85 percent (E85)",New York,23,3,Light Duty,Pickups,Non-dedicated,Electricity Providers,NY
2011,"Ethanol, 85 percent (E85)",New York,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,NY
2011,"Ethanol, 85 percent (E85)",New York,65,8,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,NY
2011,"Ethanol, 85 percent (E85)",New York,7,1,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,NY
2011,"Ethanol, 85 percent (E85)",New York,1,0,Light Duty,Automobiles (Compact),Non-dedicated,Natural Gas Providers,NY
2011,"Ethanol, 85 percent (E85)",New York,16,19,Medium Duty,Trucks,Non-dedicated,Federal Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,31,4,Medium Duty,Pickups,Non-dedicated,Federal Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,1288,29,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,730,32,Light Duty,SUVs,Non-dedicated,Federal Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,1265,16,Light Duty,Pickups,Non-dedicated,Federal Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,861,40,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,129,6,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,788,18,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,24,3,Medium Duty,Pickups,Non-dedicated,State Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,714,11,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,167,20,Light Duty,SUVs,Non-dedicated,State Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,185,5,Light Duty,Pickups,Non-dedicated,State Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,813,138,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,NY
2011,"Ethanol, 85 percent (E85)",New York,135,26,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,NY
2011,"Ethanol, 85 percent (E85)",North Carolina,2572,84,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,97,16,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,13,1,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,4,0,Light Duty,SUVs,Non-dedicated,Electricity Providers,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,213,26,Light Duty,Pickups,Non-dedicated,Electricity Providers,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,26,3,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,28,7,Medium Duty,Trucks,Non-dedicated,Federal Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,54,17,Medium Duty,Pickups,Non-dedicated,Federal Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,937,52,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,393,28,Light Duty,SUVs,Non-dedicated,Federal Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,1536,48,Light Duty,Pickups,Non-dedicated,Federal Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,446,31,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,26,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,741,37,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,1392,53,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,965,48,Light Duty,SUVs,Non-dedicated,State Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,1337,2,Light Duty,Pickups,Non-dedicated,State Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Carolina,797,24,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,NC
2011,"Ethanol, 85 percent (E85)",North Dakota,114,1,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,2,0,Medium Duty,Trucks,Non-dedicated,Natural Gas Providers,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,1,0,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,5,1,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,2,0,Light Duty,SUVs,Non-dedicated,Electricity Providers,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,2,0,Light Duty,Pickups,Non-dedicated,Electricity Providers,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,3,0,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,4,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,16,8,Medium Duty,Trucks,Non-dedicated,Federal Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,44,40,Medium Duty,Pickups,Non-dedicated,Federal Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,118,21,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,282,26,Light Duty,SUVs,Non-dedicated,Federal Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,363,47,Light Duty,Pickups,Non-dedicated,Federal Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,36,4,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,29,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,140,17,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,139,1,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,52,1,Light Duty,SUVs,Non-dedicated,State Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,159,8,Light Duty,Pickups,Non-dedicated,State Agencies,ND
2011,"Ethanol, 85 percent (E85)",North Dakota,85,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,ND
2011,"Ethanol, 85 percent (E85)",Ohio,30,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,16,3,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,OH
2011,"Ethanol, 85 percent (E85)",Ohio,72,12,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,OH
2011,"Ethanol, 85 percent (E85)",Ohio,3,0,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,OH
2011,"Ethanol, 85 percent (E85)",Ohio,4,0,Light Duty,SUVs,Non-dedicated,Electricity Providers,OH
2011,"Ethanol, 85 percent (E85)",Ohio,55,7,Light Duty,Pickups,Non-dedicated,Electricity Providers,OH
2011,"Ethanol, 85 percent (E85)",Ohio,22,2,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,OH
2011,"Ethanol, 85 percent (E85)",Ohio,2,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,OH
2011,"Ethanol, 85 percent (E85)",Ohio,23,9,Medium Duty,Trucks,Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,35,11,Medium Duty,Pickups,Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,2017,52,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,214,16,Light Duty,SUVs,Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,15,3,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,940,44,Light Duty,Pickups,Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,358,35,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,30,4,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,768,76,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,8,0,Medium Duty,Trucks,Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,11,0,Medium Duty,Pickups,Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,415,23,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,8,0,Light Duty,Trucks,Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,208,7,Light Duty,SUVs,Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,8,0,Light Duty,Automobiles (Subcompact),Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,607,20,Light Duty,Pickups,Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,1862,68,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Ohio,814,7,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,OH
2011,"Ethanol, 85 percent (E85)",Oklahoma,362,5,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,15,1,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,19,4,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,7,1,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,13,2,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,1,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Natural Gas Providers,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,8,1,Light Duty,SUVs,Non-dedicated,Electricity Providers,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,159,19,Light Duty,Pickups,Non-dedicated,Electricity Providers,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,79,9,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,22,1,Medium Duty,Trucks,Non-dedicated,Federal Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,32,7,Medium Duty,Pickups,Non-dedicated,Federal Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,462,8,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,159,5,Light Duty,SUVs,Non-dedicated,Federal Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,538,16,Light Duty,Pickups,Non-dedicated,Federal Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,141,7,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,OK
