Year,Fuel Type,State,Number of Vehicles,Fuel Consumed,Weight Class,Vehicle Type,Engine Configuration,Fleet Estimates,ST
2013,Electricity (EVC),Michigan,4,1,Light Duty,Vans (Minivans),Dedicated,Electricity Providers,MI
2013,Electricity (EVC),Michigan,104,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MI
2013,Electricity (EVC),Michigan,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MI
2013,Electricity (EVC),Michigan,2,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,MI
2013,Electricity (EVC),Michigan,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,MI
2013,Electricity (EVC),Michigan,13,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MI
2013,Electricity (EVC),Minnesota,5,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,MN
2013,Electricity (EVC),Minnesota,20,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MN
2013,Electricity (EVC),Minnesota,8,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,MN
2013,Electricity (EVC),Minnesota,1,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,MN
2013,Electricity (EVC),Minnesota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MN
2013,Electricity (EVC),Minnesota,2,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MN
2013,Electricity (EVC),Mississippi,3,1,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,MS
2013,Electricity (EVC),Mississippi,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MS
2013,Electricity (EVC),Mississippi,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,MS
2013,Electricity (EVC),Mississippi,66,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MS
2013,Electricity (EVC),Mississippi,3,1,Medium Duty,Trucks,Dedicated,Electricity Providers,MS
2013,Electricity (EVC),Missouri,2,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,MO
2013,Electricity (EVC),Missouri,1,0,Medium Duty,Trucks,Dedicated,State Agencies,MO
2013,Electricity (EVC),Missouri,24,3,Light Duty,Trucks,Dedicated,State Agencies,MO
2013,Electricity (EVC),Missouri,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MO
2013,Electricity (EVC),Missouri,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MO
2013,Electricity (EVC),Missouri,6,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,MO
2013,Electricity (EVC),Missouri,39,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MO
2013,Electricity (EVC),Missouri,13,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,MO
2013,Electricity (EVC),Missouri,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,MO
2013,Electricity (EVC),Missouri,1,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,MO
2013,Electricity (EVC),Missouri,2,0,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,MO
2013,Electricity (EVC),Montana,3,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,MT
2013,Electricity (EVC),Montana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MT
2013,Electricity (EVC),Montana,3,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,MT
2013,Electricity (EVC),Montana,4,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MT
2013,Electricity (EVC),Nebraska,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NE
2013,Electricity (EVC),Nevada,12,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NV
2013,Electricity (EVC),Nevada,1,0,Light Duty,SUVs,Dedicated,Natural Gas Providers,NV
2013,Electricity (EVC),Nevada,5,4,Light Duty,Automobiles (Subcompact),Dedicated,Natural Gas Providers,NV
2013,Electricity (EVC),Nevada,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NV
2013,Electricity (EVC),Nevada,32,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NV
2013,Electricity (EVC),New Hampshire,1,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NH
2013,Electricity (EVC),New Hampshire,12,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NH
2013,Electricity (EVC),New Hampshire,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NH
2013,Electricity (EVC),New Jersey,6,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NJ
2013,Electricity (EVC),New Jersey,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NJ
2013,Electricity (EVC),New Mexico,9,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NM
2013,Electricity (EVC),New Mexico,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NM
2013,Electricity (EVC),New York,2,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,NY
2013,Electricity (EVC),New York,383,6,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NY
2013,Electricity (EVC),New York,107,2,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,NY
2013,Electricity (EVC),New York,65,12,Light Duty,Automobiles (Midsize),Dedicated,State Agencies,NY
2013,Electricity (EVC),New York,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,NY
2013,Electricity (EVC),New York,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NY
2013,Electricity (EVC),New York,40,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NY
2013,Electricity (EVC),New York,3,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NY
2013,Electricity (EVC),New York,1,0,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,NY
2013,Electricity (EVC),North Carolina,5,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,NC
2013,Electricity (EVC),North Carolina,118,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NC
2013,Electricity (EVC),North Carolina,5,7,Heavy Duty,Buses,Dedicated,State Agencies,NC
2013,Electricity (EVC),North Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NC
2013,Electricity (EVC),North Carolina,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,NC
2013,Electricity (EVC),North Carolina,53,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NC
2013,Electricity (EVC),North Carolina,9,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,NC
2013,Electricity (EVC),North Carolina,17,1,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,NC
2013,Electricity (EVC),North Dakota,1,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,ND
2013,Electricity (EVC),North Dakota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ND
2013,Electricity (EVC),Ohio,3,0,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,OH
2013,Electricity (EVC),Ohio,35,140,Heavy Duty,Buses,Dedicated,Transit Agencies,OH
2013,Electricity (EVC),Ohio,13,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OH
2013,Electricity (EVC),Ohio,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OH
2013,Electricity (EVC),Ohio,16,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,OH
2013,Electricity (EVC),Ohio,4,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,OH
2013,Electricity (EVC),Oklahoma,2,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,OK
2013,Electricity (EVC),Oklahoma,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,OK
2013,Electricity (EVC),Oklahoma,2,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OK
2013,Electricity (EVC),Oklahoma,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OK
2013,Electricity (EVC),Oklahoma,21,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,OK
2013,Electricity (EVC),Oregon,4,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,OR
2013,Electricity (EVC),Oregon,1,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,OR
2013,Electricity (EVC),Oregon,3,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,OR
2013,Electricity (EVC),Oregon,7,1,Light Duty,Trucks,Dedicated,State Agencies,OR
2013,Electricity (EVC),Oregon,3,1,Light Duty,SUVs,Dedicated,State Agencies,OR
2013,Electricity (EVC),Oregon,2,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,OR
2013,Electricity (EVC),Oregon,1,0,Light Duty,Pickups,Dedicated,State Agencies,OR
2013,Electricity (EVC),Oregon,71,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OR
2013,Electricity (EVC),Oregon,9,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,OR
2013,Electricity (EVC),Oregon,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OR
2013,Electricity (EVC),Oregon,2,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,OR
2013,Electricity (EVC),Oregon,4,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,OR
2013,Electricity (EVC),Pennsylvania,28,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,PA
2013,Electricity (EVC),Pennsylvania,3,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,PA
2013,Electricity (EVC),Pennsylvania,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,PA
2013,Electricity (EVC),Pennsylvania,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,PA
2013,Electricity (EVC),Pennsylvania,35,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,PA
2013,Electricity (EVC),Rhode Island,2,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,RI
2013,Electricity (EVC),Rhode Island,1,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,RI
2013,Electricity (EVC),Rhode Island,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,RI
2013,Electricity (EVC),Rhode Island,25,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,RI
2013,Electricity (EVC),South Carolina,2,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,SC
2013,Electricity (EVC),South Carolina,1,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,SC
2013,Electricity (EVC),South Carolina,2,0,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,SC
2013,Electricity (EVC),South Carolina,2,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,SC
2013,Electricity (EVC),South Carolina,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,SC
2013,Electricity (EVC),South Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SC
2013,Electricity (EVC),South Carolina,77,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,SC
2013,Electricity (EVC),South Dakota,3,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,SD
2013,Electricity (EVC),South Dakota,1,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,SD
2013,Electricity (EVC),South Dakota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SD
2013,Electricity (EVC),Tennessee,3,0,Light Duty,Automobiles (Compact),Dedicated,Federal Agencies,TN
2013,Electricity (EVC),Tennessee,4,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,TN
2013,Electricity (EVC),Tennessee,17,21,Heavy Duty,Buses,Dedicated,Transit Agencies,TN
2013,Electricity (EVC),Tennessee,40,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,TN
2013,Electricity (EVC),Tennessee,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TN
2013,Electricity (EVC),Tennessee,25,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,TN
2013,Electricity (EVC),Tennessee,8,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,TN
2013,Electricity (EVC),Texas,2,1,Medium Duty,Trucks,Dedicated,Electricity Providers,TX
2013,Electricity (EVC),Texas,6,0,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,TX
2013,Electricity (EVC),Texas,6,5,Light Duty,Automobiles (Midsize),Dedicated,Natural Gas Providers,TX
2013,Electricity (EVC),Texas,47,3,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,TX
2013,Electricity (EVC),Texas,1,0,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,TX
2013,Electricity (EVC),Texas,3,8,Heavy Duty,Buses,Dedicated,Transit Agencies,TX
2013,Electricity (EVC),Texas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TX
2013,Electricity (EVC),Texas,199,2,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,TX
2013,Electricity (EVC),Texas,14,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,TX
2013,Electricity (EVC),Utah,2,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,UT
2013,Electricity (EVC),Utah,1,0,Light Duty,Automobiles (Midsize),Dedicated,State Agencies,UT
2013,Electricity (EVC),Utah,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,UT
2013,Electricity (EVC),Utah,9,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,UT
2013,Electricity (EVC),Vermont,1,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,VT
2013,Electricity (EVC),Vermont,2,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,VT
2013,Electricity (EVC),Vermont,7,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,VT
2013,Electricity (EVC),Vermont,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,VT
2013,Electricity (EVC),Vermont,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VT
2013,Electricity (EVC),Virginia,31,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,VA
2013,Electricity (EVC),Virginia,4,2,Light Duty,Pickups,Dedicated,Electricity Providers,VA
2013,Electricity (EVC),Virginia,6,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,VA
2013,Electricity (EVC),Virginia,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,VA
2013,Electricity (EVC),Virginia,1,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,VA
2013,Electricity (EVC),Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VA
2013,Electricity (EVC),Virginia,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,VA
2013,Electricity (EVC),Virginia,254,2,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,VA
2013,Electricity (EVC),Washington,7,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,WA
2013,Electricity (EVC),Washington,48,11,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,WA
2013,Electricity (EVC),Washington,4,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,WA
2013,Electricity (EVC),Washington,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WA
2013,Electricity (EVC),Washington,5,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,WA
2013,Electricity (EVC),Washington,171,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,WA
2013,Electricity (EVC),West Virginia,2,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,WV
2013,Electricity (EVC),West Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WV
2013,Electricity (EVC),West Virginia,24,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,WV
2013,Electricity (EVC),Wisconsin,20,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,WI
2013,Electricity (EVC),Wisconsin,1,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,WI
2013,Electricity (EVC),Wisconsin,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WI
2013,Electricity (EVC),Wisconsin,8,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,WI
2013,Electricity (EVC),Wyoming,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WY
2013,Electricity (EVC),Wyoming,1,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,WY
2012,Electricity (EVC),Alabama,54,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,AL
2012,Electricity (EVC),Alabama,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,AL
2012,Electricity (EVC),Alabama,23,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AL
2012,Electricity (EVC),Alabama,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AL
2012,Electricity (EVC),Alaska,3,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,AK
2012,Electricity (EVC),Alaska,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,AK
2012,Electricity (EVC),Alaska,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AK
2012,Electricity (EVC),Alaska,15,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,AK
2012,Electricity (EVC),Arizona,1,0,Light Duty,Automobiles (Compact),Dedicated,State Agencies,AZ
2012,Electricity (EVC),Arizona,3,1,Light Duty,SUVs,Dedicated,Natural Gas Providers,AZ
2012,Electricity (EVC),Arizona,2,1,Light Duty,Automobiles (Compact),Dedicated,Natural Gas Providers,AZ
2012,Electricity (EVC),Arizona,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,AZ
2012,Electricity (EVC),Arizona,85,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AZ
2012,Electricity (EVC),Arizona,8,0,Light Duty,Low Speed Vehicles,Dedicated,Transit Agencies,AZ
2012,Electricity (EVC),Arizona,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AZ
2012,Electricity (EVC),Arizona,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,AZ
2012,Electricity (EVC),Arizona,110,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,AZ
2012,Electricity (EVC),Arizona,3,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,AZ
2012,Electricity (EVC),Arizona,173,3,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,AZ
2012,Electricity (EVC),Arizona,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,AZ
2012,Electricity (EVC),Arkansas,1,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,AR
2012,Electricity (EVC),Arkansas,4,1,Medium Duty,Trucks,Dedicated,Electricity Providers,AR
2012,Electricity (EVC),Arkansas,3,1,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,AR
2012,Electricity (EVC),Arkansas,1,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,AR
2012,Electricity (EVC),Arkansas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AR
2012,Electricity (EVC),Arkansas,0,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,AR
2012,Electricity (EVC),Arkansas,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,AR
2012,Electricity (EVC),Arkansas,4,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,AR
2012,Electricity (EVC),California,18,6,Medium Duty,Trucks,Dedicated,Electricity Providers,CA
2012,Electricity (EVC),California,1,0,Light Duty,SUVs,Dedicated,Natural Gas Providers,CA
2012,Electricity (EVC),California,23,0,Light Duty,Low Speed Vehicles,Dedicated,Natural Gas Providers,CA
2012,Electricity (EVC),California,18,5,Light Duty,Vans (Minivans),Dedicated,Electricity Providers,CA
2012,Electricity (EVC),California,2,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,CA
2012,Electricity (EVC),California,37,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,CA
2012,Electricity (EVC),California,4,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CA
2012,Electricity (EVC),California,119,36,Light Duty,SUVs,Dedicated,Electricity Providers,CA
2012,Electricity (EVC),California,50,3,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,CA
2012,Electricity (EVC),California,5,0,Light Duty,Low Speed Vehicles,Dedicated,Transit Agencies,CA
2012,Electricity (EVC),California,20,23,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2012,Electricity (EVC),California,3,8,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2012,Electricity (EVC),California,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CA
2012,Electricity (EVC),California,0,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,CA
2012,Electricity (EVC),California,4,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,CA
2012,Electricity (EVC),California,933,27,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,CA
2012,Electricity (EVC),California,42,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,CA
2012,Electricity (EVC),California,2,0,Light Duty,Automobiles (Compact),Dedicated,Federal Agencies,CA
2012,Electricity (EVC),California,1,0,Heavy Duty,Buses,Dedicated,Federal Agencies,CA
2012,Electricity (EVC),California,2,1,Light Duty,SUVs,Dedicated,State Agencies,CA
2012,Electricity (EVC),California,5,1,Light Duty,Pickups,Dedicated,State Agencies,CA
2012,Electricity (EVC),California,1689,25,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CA
2012,Electricity (EVC),California,17,2,Light Duty,Motorcycles,Dedicated,State Agencies,CA
2012,Electricity (EVC),California,20,3,Light Duty,Automobiles (Compact),Dedicated,State Agencies,CA
2012,Electricity (EVC),California,1,1,Heavy Duty,Buses,Dedicated,State Agencies,CA
2012,Electricity (EVC),Colorado,9,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,CO
2012,Electricity (EVC),Colorado,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,Transit Agencies,CO
2012,Electricity (EVC),Colorado,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CO
2012,Electricity (EVC),Colorado,2,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,CO
2012,Electricity (EVC),Colorado,24,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,CO
2012,Electricity (EVC),Colorado,1,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,CO
2012,Electricity (EVC),Colorado,9,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CO
2012,Electricity (EVC),Connecticut,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CT
2012,Electricity (EVC),Connecticut,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CT
2012,Electricity (EVC),Connecticut,13,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,CT
2012,Electricity (EVC),Delaware,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,DE
2012,Electricity (EVC),District of Columbia,17,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,DC
2012,Electricity (EVC),District of Columbia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,DC
2012,Electricity (EVC),District of Columbia,0,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,DC
2012,Electricity (EVC),District of Columbia,66,5,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,DC
2012,Electricity (EVC),Florida,3,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,FL
2012,Electricity (EVC),Florida,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,FL
2012,Electricity (EVC),Florida,308,3,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,FL
2012,Electricity (EVC),Florida,3,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,FL
2012,Electricity (EVC),Florida,3,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,FL
2012,Electricity (EVC),Georgia,2,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,GA
2012,Electricity (EVC),Georgia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,GA
2012,Electricity (EVC),Georgia,327,23,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,GA
2012,Electricity (EVC),Georgia,10,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,GA
2012,Electricity (EVC),Georgia,3,1,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,GA
2012,Electricity (EVC),Georgia,29,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,GA
2012,Electricity (EVC),Georgia,18,3,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,GA
2012,Electricity (EVC),Hawaii,176,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,HI
2012,Electricity (EVC),Hawaii,9,2,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,HI
2012,Electricity (EVC),Hawaii,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,HI
2012,Electricity (EVC),Hawaii,4,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,HI
2012,Electricity (EVC),Hawaii,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,HI
2012,Electricity (EVC),Idaho,3,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,ID
2012,Electricity (EVC),Idaho,2,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,ID
2012,Electricity (EVC),Idaho,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ID
2012,Electricity (EVC),Idaho,0,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,ID
2012,Electricity (EVC),Idaho,3,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,ID
2012,Electricity (EVC),Idaho,1,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,ID
2012,Electricity (EVC),Illinois,2,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,IL
2012,Electricity (EVC),Illinois,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IL
2012,Electricity (EVC),Illinois,0,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,IL
2012,Electricity (EVC),Illinois,2,0,Light Duty,Pickups,Dedicated,Federal Agencies,IL
2012,Electricity (EVC),Illinois,31,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,IL
2012,Electricity (EVC),Illinois,3,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,IL
2012,Electricity (EVC),Indiana,3,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,IN
2012,Electricity (EVC),Indiana,2,0,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,IN
2012,Electricity (EVC),Indiana,4,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,IN
2012,Electricity (EVC),Indiana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IN
2012,Electricity (EVC),Indiana,2,0,Light Duty,Pickups,Dedicated,Federal Agencies,IN
